"";"child_id";"db_dob";"mobile_dob";"pabiq_dob_1";"pabiq_dob_2";"pabiq_dob_3";"pabiq_dob_4";"pabiq_dob_5";"pabiq_dob_6";"pabiq_dob_7";"pabiq_dob_8";"pabiq_dob_9";"pabiq_dob_10";"cdi_dob_1";"cdi_dob_2";"dob";"created_at";"updated_at";"age_at_study_entry"
"153";"1158";2021-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-03;2021-08-03 12:14:31;2021-08-03 16:03:05;1
"154";"1159";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 12:15:35;2021-08-03 12:15:42;10
"155";"1160";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-08-03 12:18:36;2021-08-03 12:18:36;16
"156";"1161";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-08-03 12:21:19;2021-08-03 12:21:19;13
"157";"1162";2019-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-03;2021-08-03 12:21:55;2021-08-03 12:22:03;20
"158";"1163";2020-11-03;NA;2020-11-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-08-03 12:25:22;2021-08-03 12:25:22;9
"159";"1164";2021-04-03;NA;2021-04-15;2021-04-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-15;2021-08-03 12:26:04;2021-08-03 12:26:04;3
"160";"1165";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 12:27:55;2021-08-03 13:10:04;15
"161";"1166";2020-07-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-15;2021-08-03 12:28:50;2021-08-15 21:46:42;12
"162";"1167";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 12:29:09;2021-08-03 12:29:09;14
"163";"1168";2021-04-03;NA;2021-04-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-05;NA;2021-04-05;2021-08-03 12:29:14;2021-08-03 12:30:22;3
"164";"1169";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-08-03 12:29:47;2021-08-03 12:29:51;7
"165";"1171";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-08-03 12:30:10;2021-08-03 12:30:10;19
"166";"1172";2021-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-03;2021-08-03 12:30:17;2021-08-03 12:30:17;1
"167";"1174";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-08-03 12:34:42;2021-08-03 12:34:46;12
"168";"1175";2021-05-29;2021-05-29;2021-05-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-29;NA;2021-05-29;2021-08-03 12:37:33;2022-08-19 05:58:41;2
"169";"1176";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-08-03 12:41:45;2021-08-03 12:43:56;13
"170";"1177";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-08-03 12:45:44;2021-08-03 12:45:44;19
"171";"1178";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-08-03 12:48:05;2021-08-03 12:48:05;3
"172";"1179";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 12:52:51;2021-08-03 12:52:51;10
"173";"1180";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 12:56:11;2021-08-03 12:56:19;10
"174";"1181";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-08-03 12:57:10;2021-08-03 12:57:35;11
"175";"1182";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 12:58:18;2021-08-03 12:58:18;14
"176";"1184";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 13:00:27;2021-08-03 13:00:41;14
"177";"1185";2020-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-08-03 13:01:57;2021-08-03 13:01:57;9
"178";"1186";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-08-03 13:02:31;2021-08-03 13:02:49;16
"179";"1187";2019-10-03;NA;2019-09-30;2019-09-30;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-30;NA;2019-09-30;2021-08-03 13:04:47;2021-08-03 13:28:59;22
"180";"1188";2021-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-03;2021-08-03 13:08:52;2021-08-03 13:11:53;2
"181";"1189";2020-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-08-03 13:09:09;2021-08-03 13:09:09;9
"182";"1190";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-08-03 13:09:24;2021-08-03 13:09:24;16
"183";"1191";2019-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-03-03;2021-08-03 13:10:34;2021-08-03 13:10:34;29
"184";"1192";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 13:13:19;2021-08-03 13:13:19;14
"185";"1194";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-08-03 13:15:48;2021-08-03 13:15:48;5
"186";"1195";2019-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-03;2021-08-03 13:19:49;2021-08-03 13:19:49;21
"187";"1196";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 13:22:03;2021-08-03 13:22:03;10
"188";"1197";2019-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-08-03 13:22:15;2021-08-03 13:22:15;22
"189";"1198";2020-01-06;NA;2020-01-04;2020-01-04;2020-01-04;2020-01-04;2020-01-04;2020-01-04;NA;NA;NA;NA;2020-01-04;NA;2020-01-04;2021-08-03 13:24:21;2021-08-06 08:24:42;18
"190";"1199";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 13:27:22;2021-08-03 13:27:22;14
"191";"12";2017-07-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2017-07-15;NA;NA;NA
"192";"120";2020-08-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-01;NA;NA;NA
"193";"1200";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 13:34:39;2021-08-03 13:34:39;14
"194";"1201";2019-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-08-03 13:35:47;2021-08-03 13:35:47;22
"195";"1202";2020-10-03;NA;2020-09-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-24;NA;2020-09-24;2021-08-03 13:43:05;2021-08-03 13:43:16;10
"196";"1203";2019-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-03;2021-08-03 13:43:57;2021-08-03 13:43:57;23
"197";"1204";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-08-03 13:54:20;2021-08-03 13:54:20;7
"198";"1205";2019-11-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-27;2021-08-03 13:54:52;2021-10-27 16:03:22;20
"199";"1207";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 14:02:07;2021-08-03 14:02:18;15
"200";"1208";2021-07-03;2021-07-03;2021-07-13;2021-07-13;2021-07-13;NA;NA;NA;NA;NA;NA;NA;2021-07-21;NA;2021-07-13;2021-08-03 14:02:15;2021-08-03 14:02:15;0
"201";"1209";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-08-03 14:03:31;2021-08-03 14:03:31;3
"202";"1210";2020-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-08-03 14:16:40;2021-08-03 14:16:40;9
"203";"1211";2019-08-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-09;2021-08-03 14:18:06;2021-08-09 16:29:21;23
"204";"1212";2021-03-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-09;2021-08-03 14:18:40;2021-08-09 16:28:33;4
"205";"1213";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-08-03 14:19:51;2021-08-03 14:22:52;7
"206";"1214";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-08-03 14:22:39;2021-08-03 14:22:39;12
"207";"1215";2020-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-03;2021-08-03 14:29:48;2021-08-03 14:29:48;8
"208";"1216";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-08-03 14:34:01;2021-08-03 14:35:25;16
"209";"1217";2020-10-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-02;2021-08-03 14:36:47;2021-09-02 18:39:16;10
"210";"1218";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 14:37:41;2021-08-03 14:37:52;10
"211";"1219";2019-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-06-03;2021-08-03 14:43:17;2021-08-03 14:43:17;26
"212";"1220";2019-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-03;2021-08-03 14:47:17;2021-08-03 14:47:27;23
"213";"1221";2019-11-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-05;2021-08-03 14:48:58;2021-08-05 17:14:41;20
"214";"1222";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 14:49:31;2021-08-03 14:49:31;15
"215";"1223";2020-03-03;2020-02-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-19;2021-08-03 14:54:43;2021-08-03 14:54:43;17
"216";"1224";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-08-03 14:57:42;2021-08-03 14:57:42;13
"217";"1225";2018-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-12-03;2021-08-03 15:03:13;2021-08-03 15:03:13;32
"218";"1226";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-08-03 15:03:52;2021-08-03 15:03:52;7
"219";"1227";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-08-03 15:04:33;2021-08-03 15:04:33;12
"220";"1228";2019-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-03;2021-08-03 15:05:49;2021-08-03 15:05:56;21
"221";"1229";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-08-03 15:07:38;2021-08-03 15:07:38;11
"222";"1230";2021-05-24;2021-05-24;2021-05-24;2021-05-24;2021-04-25;2021-04-25;2022-03-05;NA;NA;NA;NA;NA;2021-05-24;2021-04-20;2021-05-24;2021-08-03 15:07:48;2023-01-29 08:18:48;2
"223";"1231";2020-10-03;2020-10-02;2020-10-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-02;NA;2020-10-02;2021-08-03 15:08:02;2021-08-03 15:08:02;10
"224";"1232";2018-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-08-03;2021-08-03 15:09:28;2021-08-03 15:09:37;36
"225";"1233";2021-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-03;2021-08-03 15:11:52;2021-08-03 15:11:52;4
"226";"1235";2020-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-03;2021-08-03 15:19:17;2021-08-03 15:19:17;8
"227";"1236";2020-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-03;2021-08-03 15:27:16;2021-08-03 15:27:16;8
"228";"1237";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 15:32:14;2021-08-03 15:32:14;10
"229";"1238";2020-06-11;2020-06-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-08;2021-08-03 15:35:43;2021-08-11 11:04:32;13
"230";"1239";2019-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-03;2021-08-03 15:36:44;2021-08-03 15:36:44;21
"231";"1240";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-08-03 15:38:20;2021-08-03 15:38:37;16
"232";"1241";2020-10-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-04;2021-08-03 15:41:03;2021-08-04 15:59:19;9
"233";"1242";2020-01-03;NA;2019-12-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-20;2021-08-03 16:01:15;2021-08-03 16:01:15;19
"234";"1244";2019-11-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-06;2021-08-03 16:10:41;2021-08-06 19:53:45;20
"235";"1245";2019-09-03;NA;2019-08-22;2019-08-22;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-22;NA;2019-08-22;2021-08-03 16:21:24;2021-08-03 19:56:52;23
"236";"1246";2020-12-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-05;2021-08-03 16:21:27;2021-08-05 08:13:12;7
"237";"1247";2019-10-03;NA;2019-10-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-08-03 16:22:08;2021-08-03 16:22:08;22
"238";"1248";2020-08-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-06;2021-08-03 16:33:45;2021-08-06 09:09:10;11
"239";"1249";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 16:35:26;2021-08-03 16:35:26;14
"240";"1250";2019-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-03;2021-08-03 16:40:07;2021-08-03 16:40:07;21
"241";"1251";2020-01-03;NA;2020-01-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-08-03 16:43:53;2021-08-03 16:44:05;19
"242";"1252";2019-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-03;2021-08-03 16:59:24;2021-08-03 16:59:24;20
"243";"1253";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-08-03 17:00:30;2021-08-03 17:02:43;13
"244";"1254";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 17:04:50;2021-08-03 17:04:50;15
"245";"1255";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 17:05:16;2021-08-03 17:05:16;10
"246";"1256";2019-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-03;2021-08-03 17:07:29;2021-08-03 17:12:13;20
"247";"1257";2020-05-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-09;2021-08-03 17:08:17;2021-08-09 12:19:25;14
"248";"1259";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-08-03 17:12:54;2021-11-03 19:40:30;3
"249";"1260";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-08-03 17:15:36;2021-08-03 17:17:48;19
"250";"1261";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-08-03 17:16:54;2021-08-03 17:16:54;6
"251";"1262";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-08-03 17:35:35;2021-08-03 17:35:35;6
"252";"1263";2019-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-08-03 17:38:38;2021-08-03 17:38:38;22
"253";"1264";2021-01-28;2021-01-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-22;2021-08-03 17:44:16;2021-12-28 14:38:15;6
"254";"1265";2020-06-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-25;2021-08-03 17:45:17;2021-09-25 16:12:11;13
"255";"1266";2021-02-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-06;2021-08-03 17:45:17;2021-10-06 06:52:07;5
"256";"1267";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-08-03 17:50:16;2021-08-03 17:50:16;5
"257";"1268";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-08-03 17:54:43;2021-08-03 17:54:43;7
"258";"1269";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-08-03 17:57:32;2021-08-03 17:57:32;11
"259";"1270";2021-01-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-02;2021-08-03 17:58:21;2021-09-02 11:24:18;7
"260";"1271";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 17:59:46;2021-08-03 17:59:46;14
"261";"1272";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-08-03 18:05:27;2021-08-03 18:05:33;6
"262";"1273";2021-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-03;2021-08-03 18:06:04;2021-08-03 18:06:04;4
"263";"1274";2019-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-03;2021-08-03 18:08:47;2021-08-03 18:09:00;24
"264";"1275";2021-10-15;2021-03-07;2021-03-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-07;2021-08-03 18:09:31;2022-03-15 15:40:08;4
"265";"1276";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-08-03 18:10:31;2021-08-03 18:11:33;12
"266";"1277";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 18:12:28;2021-08-03 18:12:28;10
"267";"1278";2020-03-15;NA;2020-03-02;2020-03-02;2020-03-02;NA;NA;NA;NA;NA;NA;NA;2020-03-02;NA;2020-03-02;2021-08-03 18:14:09;2021-10-15 16:54:16;17
"268";"1279";2020-12-03;NA;2020-12-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-03;2021-08-03 18:23:33;2021-08-03 18:23:33;8
"269";"1280";2020-01-03;NA;2019-12-29;2019-12-29;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-29;NA;2019-12-29;2021-08-03 18:23:54;2021-08-03 18:23:54;19
"270";"1281";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-08-03 18:24:08;2021-08-03 18:24:08;14
"271";"1282";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-08-03 18:25:24;2021-08-03 18:25:29;16
"272";"1283";2020-03-03;NA;2020-02-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-19;NA;2020-02-19;2021-08-03 18:26:45;2021-08-03 18:26:45;17
"273";"1284";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 18:29:19;2021-08-03 18:29:19;10
"274";"1285";2020-06-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-26;2021-08-03 18:30:05;2021-09-26 20:13:45;13
"275";"1286";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 18:32:09;2021-08-03 18:46:41;15
"276";"1287";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-08-03 18:33:47;2021-08-03 18:33:47;12
"277";"1288";2019-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-03;2021-08-03 18:33:54;2021-08-03 18:33:54;24
"278";"1289";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 18:34:42;2021-08-03 18:43:08;15
"279";"1291";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-08-03 18:37:35;2021-08-03 18:37:35;11
"280";"1292";2019-09-03;NA;2019-09-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-15;NA;2019-09-15;2021-08-03 18:40:55;2021-08-03 18:40:55;22
"281";"1294";2019-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-08-03 18:44:21;2021-08-03 18:44:36;22
"282";"1295";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-08-03 18:45:26;2021-08-03 18:45:41;6
"283";"1296";2019-12-04;NA;2019-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-03;NA;2019-12-03;2021-08-03 18:46:03;2021-08-04 08:48:04;20
"284";"1297";2020-12-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-07;2021-08-03 18:47:12;2022-12-08 14:45:39;7
"285";"1298";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-08-03 18:47:26;2021-08-03 18:47:26;6
"286";"1299";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-08-03 18:50:28;2021-08-03 18:50:28;3
"287";"13";2017-07-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2017-07-15;NA;NA;NA
"288";"1300";2019-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-03;2021-08-03 18:52:09;2021-08-03 18:52:09;24
"289";"1301";2020-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-08-03 18:57:48;2021-08-03 18:57:48;9
"290";"1302";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-08-03 19:06:05;2021-08-03 19:06:32;10
"291";"1303";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-08-03 19:06:36;2021-08-03 19:06:46;11
"292";"1304";2020-12-03;2020-11-25;2020-11-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-25;NA;2020-11-25;2021-08-03 19:09:11;2021-08-03 19:09:26;8
"293";"1305";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-08-03 19:18:19;2021-11-03 06:25:56;7
"294";"1306";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-08-03 19:19:49;2021-08-03 19:19:57;13
"295";"1308";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-08-03 19:23:07;2021-08-03 19:23:07;11
"296";"1309";2019-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-03;2021-08-03 19:23:25;2021-08-03 19:23:30;23
"297";"1310";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 19:23:45;2021-08-03 19:23:45;15
"298";"1311";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-08-03 19:24:13;2021-08-03 19:24:48;19
"299";"1312";2019-09-03;NA;2019-08-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-29;2021-08-03 19:25:35;2021-08-03 19:25:35;23
"300";"1313";2019-10-03;NA;2019-09-29;2019-09-29;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-29;NA;2019-09-29;2021-08-03 19:28:00;2021-08-03 19:28:00;22
"301";"1314";2020-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-03;2021-08-03 19:33:54;2021-08-03 19:34:37;17
"302";"1315";2018-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-11-03;2021-08-03 19:35:28;2021-08-03 19:35:28;33
"303";"1316";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-08-03 19:36:09;2021-08-03 19:36:38;15
"304";"1317";2019-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-08-03 19:40:09;2021-08-03 19:40:29;22
"305";"1318";2019-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-03;2021-08-03 19:40:18;2021-08-03 20:00:40;21
"306";"1319";2019-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-08-03 19:43:03;2021-08-03 19:43:03;22
